rundate,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_this_period,total_pax_last_period,total_pax_percent,terminal_pax_this_period,terminal_pax_last_period,terminal_pax_percent,transit_pax_this_period,transit_pax_last_period,transit_pax_percent,date
7/29/2024 11:21:34 AM,202305,Other UK Airports,CAMPBELTOWN,843,745,13.154362,843,741,13.765182,0,4,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,CARDIFF WALES,84741,78213,8.346439,84741,78213,8.346439,0,0,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,CITY OF DERRY (EGLINTON),15402,12896,19.432382,15402,12896,19.432382,0,0,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,DUNDEE,3484,3570,-2.408964,2694,3068,-12.190352,790,502,57.370518,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,EAST MIDLANDS INTERNATIONAL,434909,392481,10.810205,434909,392481,10.810205,0,0,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,EDINBURGH,1494105,1289223,15.891898,1494105,1289127,15.900528,0,96,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,EXETER,47461,43040,10.27184,47461,43040,10.27184,0,0,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,FARNBOROUGH,3380,3596,-6.006674,3380,3596,-6.006674,0,0,Null,2024-05-01
7/29/2024 11:21:34 AM,202305,London Area Airports,GATWICK,3904579,3677630,6.171067,3903979,3677456,6.159775,600,174,244.827586,2024-05-01
7/29/2024 11:21:34 AM,202305,Other UK Airports,GLASGOW,796343,728760,9.273698,795852,728587,9.232254,491,173,183.815029,2024-05-01
7/29/2024 11:21:34 AM,202305,Non UK Reporting Airports,GUERNSEY,64362,61680,4.348249,64135,61549,4.20153,227,131,73.282443,2024-05-01
7/29/2024 11:21:34 AM,202305,London Area Airports,HEATHROW,7175463,6726921,6.667865,7175463,6726921,6.667865,0,0,Null,2024-05-01
